Date,Open,High,Low,Close,Volume
2015-07-01,95.79499816894531,96.55500030517578,95.63999938964844,96.50900268554688,45906
2015-07-02,96.58000183105469,96.66999816894531,96.02999877929688,96.29000091552734,9530
2015-07-06,96.7699966430664,96.87000274658203,96.19499969482422,96.47699737548828,38435
2015-07-07,96.5,97.44999694824219,96.48999786376953,97.07599639892578,50124
2015-07-08,96.90499877929688,97.08999633789062,96.20500183105469,96.47200012207031,39484
2015-07-09,96.44000244140625,96.94000244140625,96.11000061035156,96.78800201416016,32856
2015-07-10,96.55000305175781,96.5999984741211,95.55500030517578,96.1719970703125,46498
2015-07-13,96.06500244140625,97.03500366210938,95.7300033569336,96.99800109863281,46049
2015-07-14,97.09500122070312,97.22000122070312,96.30000305175781,96.78399658203125,29966
2015-07-15,96.81500244140625,97.44000244140625,96.67500305175781,97.27899932861328,42315
2015-07-16,97.3499984741211,97.91500091552734,97.30999755859375,97.80599975585938,39651
2015-07-17,97.75499725341797,98.0999984741211,97.54000091552734,97.98899841308594,27096
2015-07-20,98.08999633789062,98.30999755859375,97.86499786376953,98.16100311279297,26102
2015-07-21,98.1500015258789,98.29499816894531,97.22000122070312,97.4260025024414,43422
2015-07-22,97.44999694824219,97.94000244140625,97.21499633789062,97.72200012207031,35958
2015-07-23,97.5999984741211,97.63500213623047,96.94999694824219,97.22599792480469,41746
2015-07-24,97.30000305175781,97.74500274658203,97.21499633789062,97.34600067138672,27597
2015-07-27,97.36000061035156,97.41000366210938,96.36000061035156,96.6050033569336,48484
2015-07-28,96.66000366210938,97.07499694824219,96.55500030517578,96.86299896240234,24435
2015-07-29,96.70500183105469,97.3499984741211,96.55500030517578,97.0770034790039,32610
2015-07-30,97.26499938964844,97.88999938964844,97.25499725341797,97.69400024414062,35187
2015-07-31,97.55500030517578,97.7249984741211,96.375,97.43900299072266,60893
2015-08-03,97.30500030517578,97.69499969482422,97.24500274658203,97.61599731445312,30071
2015-08-04,97.61000061035156,98.1050033569336,97.30999755859375,98.02400207519531,37132
2015-08-05,98.07499694824219,98.33499908447266,97.65499877929688,98.03500366210938,47147
2015-08-06,97.95500183105469,98.26000213623047,97.68499755859375,97.90599822998047,26781
2015-08-07,97.92500305175781,98.42500305175781,97.36000061035156,97.61900329589844,58352
2015-08-10,97.66000366210938,97.9749984741211,97.08000183105469,97.2020034790039,34738
2015-08-11,97.23999786376953,97.6449966430664,96.90499877929688,97.33499908447266,44929
2015-08-12,97.23500061035156,97.375,95.94499969482422,96.29499816894531,68809
2015-08-13,96.37000274658203,96.83999633789062,96.13500213623047,96.46099853515625,36668
2015-08-14,96.36000061035156,96.69499969482422,96.1050033569336,96.53299713134766,41607
2015-08-17,96.56999969482422,96.95999908447266,96.5250015258789,96.81500244140625,31625
2015-08-18,96.84500122070312,97.0999984741211,96.69000244140625,97.06999969482422,25295
2015-08-19,97.0250015258789,97.1050033569336,96.33999633789062,96.36799621582031,45435
2015-08-20,96.47000122070312,96.58999633789062,95.71499633789062,96.00199890136719,47784
2015-08-21,95.77999877929688,95.80500030517578,94.80999755859375,95.00499725341797,61646
2015-08-24,94.87999725341797,94.95999908447266,92.5199966430664,93.35600280761719,142820
2015-08-25,93.5199966430664,94.7249984741211,93.5,94.54399871826172,82427
2015-08-26,93.77999877929688,95.4749984741211,93.7300033569336,95.13099670410156,81790
2015-08-27,95.20999908447266,96.05999755859375,95.01499938964844,95.6520004272461,55507
2015-08-28,95.80500030517578,96.3550033569336,95.4000015258789,96.13500213623047,46419
2015-08-31,96.19000244140625,96.26000213623047,95.63999938964844,95.85399627685547,37468
2015-09-01,95.88999938964844,95.88999938964844,95.20999908447266,95.44599914550781,53675
2015-09-02,95.45500183105469,95.97000122070312,95.44999694824219,95.84400177001953,46440
2015-09-03,96.01000213623047,96.63500213623047,95.80999755859375,96.4229965209961,56012
2015-09-04,96.4000015258789,96.59500122070312,95.66000366210938,96.23999786376953,13419
2015-09-08,96.21499633789062,96.25,95.73500061035156,95.98699951171875,40376
2015-09-09,95.86000061035156,96.41999816894531,95.86000061035156,96.01000213623047,57574
2015-09-10,95.88500213623047,96.20999908447266,95.38999938964844,95.44200134277344,39802
2015-09-11,95.5250015258789,95.67500305175781,95.11499786376953,95.19400024414062,23107
2015-09-14,95.17500305175781,95.3550033569336,94.94000244140625,95.36399841308594,20243
2015-09-15,95.45999908447266,95.8499984741211,95.28500366210938,95.78500366210938,22339
2015-09-16,95.76499938964844,96.01000213623047,95.30000305175781,95.5459976196289,26978
2015-09-17,95.45500183105469,95.52999877929688,94.48500061035156,94.677001953125,49014
